"eeio_model","country","code_ape_a732","aggregate","fpt","unit","year","accuracy_mapping_a732"
"EEIO_UK","FR","06.20Z","IC",58,"GCO2E_EUR",2022,3
"EEIO_UK","FR","06.20Z","PRD",369,"GCO2E_EUR",2022,3
"EEIO_UK","FR","07.10Z","FD",385,"GCO2E_EUR",2022,3
"EEIO_UK","FR","07.10Z","GVA",483,"GCO2E_EUR",2022,3
"EEIO_UK","FR","07.10Z","IC",58,"GCO2E_EUR",2022,3
"EEIO_UK","FR","07.10Z","PRD",369,"GCO2E_EUR",2022,3
"EEIO_UK","FR","07.21Z","FD",385,"GCO2E_EUR",2022,3
"EEIO_UK","FR","07.21Z","GVA",483,"GCO2E_EUR",2022,3
"EEIO_UK","FR","07.21Z","IC",58,"GCO2E_EUR",2022,3
"EEIO_UK","FR","07.21Z","PRD",369,"GCO2E_EUR",2022,3
"EEIO_UK","FR","07.29Z","FD",385,"GCO2E_EUR",2022,3
"EEIO_UK","FR","07.29Z","GVA",483,"GCO2E_EUR",2022,3
"EEIO_UK","FR","07.29Z","IC",58,"GCO2E_EUR",2022,3
"EEIO_UK","FR","07.29Z","PRD",369,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.11Z","FD",653,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.11Z","GVA",-4256,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.11Z","IC",172,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.11Z","PRD",549,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.12Z","FD",653,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.12Z","GVA",-4256,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.12Z","IC",172,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.12Z","PRD",549,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.91Z","FD",653,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.91Z","GVA",-4256,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.91Z","IC",172,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.91Z","PRD",549,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.92Z","FD",653,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.92Z","GVA",-4256,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.92Z","IC",172,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.92Z","PRD",549,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.93Z","FD",653,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.93Z","GVA",-4256,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.93Z","IC",172,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.93Z","PRD",549,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.99Z","FD",653,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.99Z","GVA",-4256,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.99Z","IC",172,"GCO2E_EUR",2022,3
"EEIO_UK","FR","08.99Z","PRD",549,"GCO2E_EUR",2022,3
"EEIO_UK","FR","09.10Z","FD",52,"GCO2E_EUR",2022,2
"EEIO_UK","FR","09.10Z","GVA",49,"GCO2E_EUR",2022,2
"EEIO_UK","FR","09.10Z","IC",42,"GCO2E_EUR",2022,2
"EEIO_UK","FR","09.10Z","PRD",44,"GCO2E_EUR",2022,2
"EEIO_UK","FR","09.90Z","FD",52,"GCO2E_EUR",2022,2
"EEIO_UK","FR","09.90Z","GVA",49,"GCO2E_EUR",2022,2
"EEIO_UK","FR","09.90Z","IC",42,"GCO2E_EUR",2022,2
"EEIO_UK","FR","09.90Z","PRD",44,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.11Z","FD",759,"GCO2E_EUR",2022,2
